fecha,region,canal,categoria,visitas,clientes,unidades,importe
2026-05-04,Este,telefono,Moda,202,22,17,664.49
2026-05-04,Este,telefono,Hogar,429,110,1,236.22
2026-05-04,Este,telefono,Alimentación,191,39,48,7426.94
2026-05-04,Este,,Deporte,98,18,49,6132.5
2026-05-04,Este,app,Electrónica,139,43,21,4840.47
2026-05-04,Este,app,Moda,359,109,9,3708.07
2026-05-04,Este,,Hogar,326,55,39,11539.87
2026-05-04,Este,app,Alimentación,196,15,13,6059.62
2026-05-04,Este,app,Deporte,68,16,8,3645.23
2026-05-04,Este,desconocido,Electrónica,289,37,45,16418.07
2026-05-04,Este,desconocido,Moda,202,31,46,2049.07
2026-05-04,Este,desconocido,Hogar,224,22,2,678.68
2026-05-04,Este,desconocido,Alimentación,196,51,28,7946.4
2026-05-04,Este,desconocido,Deporte,292,19,41,19353.16
2026-05-04,Oeste,web,Electrónica,499,55,11,3381.1
2026-05-04,Oeste,web,Moda,250,43,28,2869.64
2026-05-04,Oeste,web,Hogar,142,42,3,
2026-05-04,Oeste,web,Alimentación,317,39,43,10891.05
2026-05-04,Oeste,web,Deporte,262,66,49,6061.53
2026-05-04,Oeste,tienda,Electrónica,343,32,21,7400.33
2026-05-04,Oeste,tienda,Moda,424,77,38,15151.09
2026-05-04,Oeste,tienda,Hogar,244,32,44,20239.34
2026-05-04,Oeste,tienda,Alimentación,97,30,36,7510.59
2026-05-04,Oeste,tienda,Deporte,205,41,7,619.12
2026-05-04,Oeste,telefono,Electrónica,197,23,29,
2026-05-04,Oeste,telefono,Moda,175,15,49,3361.63
2026-05-04,Oeste,telefono,Hogar,225,60,12,3463.81
2026-05-04,Oeste,telefono,Alimentación,483,73,30,996.53
2026-05-04,Oeste,telefono,Deporte,309,30,27,3246.88
2026-05-04,Oeste,app,Electrónica,100,22,6,2297.9
2026-05-04,Oeste,app,Moda,171,41,42,8396.04
2026-05-04,Oeste,app,Hogar,323,77,49,3054.5
2026-05-04,Oeste,app,Alimentación,450,113,32,5868.35
2026-05-04,Oeste,app,Deporte,354,17,34,3427.26
2026-05-04,Oeste,desconocido,Electrónica,436,46,34,4912.35
2026-05-04,Oeste,desconocido,Moda,479,131,44,5843.99
2026-05-04,Oeste,desconocido,Hogar,434,96,24,11996.7
2026-05-04,Oeste,desconocido,Alimentación,484,21,35,15489.29
2026-05-04,Oeste,desconocido,Deporte,299,23,37,13719.33
2026-05-05,Norte,web,Electrónica,150,40,19,1587.24
2026-05-05,Norte,web,Moda,359,49,47,20566.5
2026-05-05,Norte,,Hogar,54,21,20,4881.11
2026-05-05,Norte,web,Alimentación,420,23,26,12762.72
2026-05-05,Norte,web,Deporte,232,37,24,5562.9
2026-05-05,Norte,tienda,Electrónica,291,85,14,3344.18
2026-05-05,Norte,tienda,Moda,288,8,7,3352.32
2026-05-05,Norte,tienda,Hogar,165,49,17,5564.02
2026-05-05,Norte,tienda,Alimentación,112,7,5,1325.04
2026-05-05,Norte,tienda,Deporte,257,26,29,1005.25
2026-05-05,Norte,telefono,Electrónica,369,25,16,6616.05
2026-05-05,Norte,telefono,Moda,335,61,30,727.63
2026-05-05,Norte,telefono,Hogar,162,44,7,147.79
2026-05-05,Norte,telefono,Alimentación,86,5,15,1328.52
2026-05-05,Norte,telefono,Deporte,177,13,1,426.04
2026-05-05,Norte,app,Electrónica,314,38,46,
2026-05-05,Norte,app,Moda,124,39,8,586.23
2026-05-05,Norte,app,Hogar,339,49,19,5145.9
2026-05-05,Norte,app,Alimentación,424,38,42,5723.38
2026-05-05,Norte,app,Deporte,62,19,31,4077.88
2026-05-05,Norte,desconocido,Electrónica,169,31,29,8698.94
2026-05-05,Norte,desconocido,Moda,207,57,13,4025.8
2026-05-05,Norte,desconocido,Hogar,263,35,17,6213.5
2026-05-05,Norte,desconocido,Alimentación,103,24,20,6953.13
2026-05-05,Norte,desconocido,Deporte,102,28,15,4278.01
2026-05-05,Sur,web,Electrónica,313,86,12,3100.97
2026-05-05,Sur,web,Moda,403,79,41,
2026-05-05,Sur,web,Hogar,398,30,18,2746.1
2026-05-05,Sur,web,Alimentación,355,12,41,7518.5
2026-05-05,Sur,web,Deporte,205,15,1,82.37
2026-05-05,Sur,tienda,Electrónica,149,22,15,7089.48
2026-05-05,Sur,tienda,Moda,105,16,37,2800.56
2026-05-05,Sur,,Hogar,365,95,25,8946.29
2026-05-05,Sur,tienda,Alimentación,454,17,37,17897.0
2026-05-05,Sur,tienda,Deporte,480,29,30,4473.14
2026-05-05,Sur,telefono,Electrónica,342,46,17,3278.01
2026-05-05,Sur,telefono,Moda,90,7,47,3443.65
2026-05-05,Sur,telefono,Hogar,410,128,7,2719.03
2026-05-05,Sur,telefono,Alimentación,80,6,16,3170.52
2026-05-05,Sur,telefono,Deporte,149,49,23,7169.58
2026-05-05,Sur,app,Electrónica,312,40,18,6728.51
2026-05-05,Sur,app,Moda,77,12,1,447.3
2026-05-05,Sur,app,Hogar,362,53,10,2810.27
2026-05-05,Sur,,Alimentación,62,9,38,6913.18
2026-05-05,Sur,app,Deporte,187,39,25,9334.41
2026-05-05,Sur,desconocido,Electrónica,421,28,29,7040.2
2026-05-05,Sur,desconocido,Moda,279,69,20,4767.22
2026-05-05,Sur,desconocido,Hogar,141,16,27,7996.61
2026-05-05,Sur,,Alimentación,282,38,37,5456.75
2026-05-05,Sur,desconocido,Deporte,82,27,7,
2026-05-05,Centro,web,Electrónica,92,25,36,10196.04
2026-05-05,Centro,web,Moda,209,15,8,3167.48
2026-05-05,Centro,web,Hogar,263,63,4,1806.95
2026-05-05,Centro,web,Alimentación,275,32,13,4924.05
2026-05-05,Centro,web,Deporte,139,44,9,1213.17
2026-05-05,Centro,tienda,Electrónica,380,19,32,1801.29
2026-05-05,Centro,tienda,Moda,248,61,26,11092.99
2026-05-05,Centro,tienda,Hogar,230,72,47,4637.16
2026-05-05,Centro,tienda,Alimentación,224,56,38,6058.8
2026-05-05,Centro,tienda,Deporte,223,30,49,22867.87
2026-05-05,Centro,telefono,Electrónica,297,58,33,15833.68
2026-05-05,Centro,telefono,Moda,110,25,46,2603.36
2026-05-05,Centro,telefono,Hogar,259,82,10,1065.48
2026-05-05,Centro,telefono,Alimentación,55,12,44,19838.89
2026-05-05,Centro,telefono,Deporte,380,81,11,2289.01
2026-05-05,Centro,app,Electrónica,117,39,48,10329.77
2026-05-05,Centro,app,Moda,381,15,37,8501.05
2026-05-05,Centro,app,Hogar,423,86,26,697.09
2026-05-05,Centro,app,Alimentación,174,38,17,8174.71
2026-05-05,Centro,app,Deporte,296,12,13,5590.34
2026-05-05,Centro,desconocido,Electrónica,143,5,43,14618.63
2026-05-05,Centro,desconocido,Moda,391,97,22,6808.36
2026-05-05,Centro,desconocido,Hogar,205,46,43,1810.61
2026-05-05,Centro,desconocido,Alimentación,104,12,48,
2026-05-05,Centro,desconocido,Deporte,413,17,45,3459.66
2026-05-05,Este,web,Electrónica,204,38,1,41.56
2026-05-05,Este,web,Moda,453,121,30,13825.34
2026-05-05,Este,web,Hogar,255,21,18,8934.7
2026-05-05,Este,web,Alimentación,131,8,1,135.39
2026-05-05,Este,web,Deporte,165,27,10,4231.12
2026-05-05,Este,tienda,Electrónica,242,21,22,9593.09
2026-05-05,Este,tienda,Moda,246,15,21,5628.32
2026-05-05,Este,tienda,Hogar,237,75,47,21328.77
2026-05-05,Este,tienda,Alimentación,181,27,42,18759.97
2026-05-05,Este,tienda,Deporte,441,45,48,8599.25
2026-05-05,Este,telefono,Electrónica,373,19,35,9216.26
2026-05-05,Este,telefono,Moda,89,8,34,13310.15
2026-05-05,Este,telefono,Hogar,339,61,49,13659.5
2026-05-05,Este,telefono,Alimentación,118,35,41,820.23
2026-05-05,Este,telefono,Deporte,406,61,10,
2026-05-05,Este,app,Electrónica,261,7,22,8141.88
2026-05-05,Este,app,Moda,469,145,23,7190.33
2026-05-05,Este,app,Hogar,161,31,14,1122.4
2026-05-05,Este,app,Alimentación,277,43,16,6112.63
2026-05-05,Este,,Deporte,290,20,31,11836.99
2026-05-05,Este,desconocido,Electrónica,303,13,17,8110.13
2026-05-05,Este,desconocido,Moda,373,52,47,17057.41
2026-05-05,Este,desconocido,Hogar,370,67,25,2565.07
2026-05-05,Este,desconocido,Alimentación,243,19,32,2148.89
2026-05-05,Este,desconocido,Deporte,427,130,17,591.8
2026-05-05,Oeste,web,Electrónica,119,10,20,9793.84
2026-05-05,Oeste,web,Moda,125,5,17,3445.02
2026-05-05,Oeste,web,Hogar,177,8,18,498.77
2026-05-05,Oeste,web,Alimentación,127,37,14,5946.83
2026-05-05,Oeste,web,Deporte,462,87,6,1693.72
2026-05-05,Oeste,tienda,Electrónica,242,73,27,6790.15
2026-05-05,Oeste,tienda,Moda,495,151,12,1545.95
2026-05-05,Oeste,tienda,Hogar,144,8,44,7005.76
2026-05-05,Oeste,tienda,Alimentación,377,11,14,4479.15
2026-05-05,Oeste,tienda,Deporte,132,22,16,
2026-05-05,Oeste,telefono,Electrónica,102,15,5,947.1
2026-05-05,Oeste,telefono,Moda,106,32,14,4348.99
2026-05-05,Oeste,telefono,Hogar,99,20,41,14309.54
2026-05-05,Oeste,telefono,Alimentación,96,11,4,1965.54
2026-05-05,Oeste,telefono,Deporte,264,18,23,5078.41
2026-05-05,Oeste,app,Electrónica,78,28,18,
2026-05-05,Oeste,app,Moda,111,33,10,1060.95
2026-05-05,Oeste,app,Hogar,367,45,5,555.56
2026-05-05,Oeste,app,Alimentación,226,7,10,2680.59
2026-05-05,Oeste,app,Deporte,329,78,38,18426.12
2026-05-05,Oeste,desconocido,Electrónica,206,51,38,2006.41
2026-05-05,Oeste,desconocido,Moda,452,88,35,
2026-05-05,Oeste,desconocido,Hogar,372,10,15,4358.35
2026-05-05,Oeste,,Alimentación,375,109,36,5031.78
2026-05-05,Oeste,desconocido,Deporte,132,30,25,2357.94
2026-05-06,Norte,web,Electrónica,97,25,22,7042.16
2026-05-06,Norte,web,Moda,498,117,45,13491.2
2026-05-06,Norte,web,Hogar,434,77,45,14232.58
2026-05-06,Norte,web,Alimentación,215,21,10,239.94
2026-05-06,Norte,web,Deporte,390,29,28,12136.14
2026-05-06,Norte,tienda,Electrónica,460,96,17,4802.51
2026-05-06,Norte,tienda,Moda,217,43,49,20228.05
2026-05-06,Norte,tienda,Hogar,112,37,46,6899.4
2026-05-06,Norte,tienda,Alimentación,110,7,33,11318.29
2026-05-06,Norte,tienda,Deporte,187,22,38,7751.1
2026-05-06,Norte,telefono,Electrónica,223,7,10,2665.33
2026-05-06,Norte,telefono,Moda,313,55,46,9114.17
2026-05-06,Norte,telefono,Hogar,394,43,49,21329.35
2026-05-06,Norte,telefono,Alimentación,387,60,21,4566.3
2026-05-06,Norte,telefono,Deporte,279,44,36,9965.24
2026-05-06,Norte,app,Electrónica,67,6,22,8730.63
2026-05-06,Norte,app,Moda,263,11,43,10996.22
2026-05-06,Norte,app,Hogar,360,7,14,357.23
2026-05-06,Norte,app,Alimentación,390,116,29,1561.25
2026-05-06,Norte,app,Deporte,158,51,20,
2026-05-06,Norte,desconocido,Electrónica,189,31,42,11636.76
2026-05-06,Norte,desconocido,Moda,101,28,25,10437.4
2026-05-06,Norte,desconocido,Hogar,438,40,46,8745.7
2026-05-06,Norte,desconocido,Alimentación,146,25,9,515.41
2026-05-06,Norte,desconocido,Deporte,474,122,5,1724.66
2026-05-06,Sur,web,Electrónica,463,61,22,3565.16
2026-05-06,Sur,web,Moda,209,50,47,11980.33
2026-05-06,Sur,web,Hogar,134,6,37,13747.44
2026-05-06,Sur,web,Alimentación,338,34,17,3719.88
2026-05-06,Sur,web,Deporte,171,14,47,3316.59
2026-05-06,Sur,tienda,Electrónica,77,15,14,1401.78
2026-05-06,Sur,tienda,Moda,167,19,28,8246.5
2026-05-06,Sur,tienda,Hogar,338,66,33,9227.94
2026-05-06,Sur,tienda,Alimentación,498,102,13,5692.09
2026-05-06,Sur,tienda,Deporte,254,52,49,12638.95
2026-05-06,Sur,telefono,Electrónica,393,30,17,2023.02
2026-05-06,Sur,,Moda,56,21,39,8628.77
2026-05-06,Sur,telefono,Hogar,74,7,15,6676.46
2026-05-06,Sur,telefono,Alimentación,193,29,28,9931.38
2026-05-06,Sur,telefono,Deporte,135,20,41,10366.66
2026-05-06,Sur,app,Electrónica,255,33,19,7863.86
2026-05-06,Sur,app,Moda,188,57,46,9483.2
2026-05-06,Sur,app,Hogar,97,6,32,1284.9
2026-05-06,Sur,app,Alimentación,409,40,15,779.27
2026-05-06,Sur,app,Deporte,371,81,45,22267.1
2026-05-06,Sur,desconocido,Electrónica,283,71,19,1018.43
2026-05-06,Sur,desconocido,Moda,488,66,4,971.34
2026-05-06,Sur,desconocido,Hogar,156,36,27,5454.78
2026-05-06,Sur,desconocido,Alimentación,442,96,31,12590.88
2026-05-06,Sur,desconocido,Deporte,458,140,9,2701.64
2026-05-06,Centro,web,Electrónica,344,100,17,459.37
2026-05-06,Centro,web,Moda,108,11,28,3180.47
2026-05-06,Centro,web,Hogar,450,135,21,7013.66
2026-05-06,Centro,web,Alimentación,111,16,42,9205.82
2026-05-06,Centro,web,Deporte,153,44,45,5542.11
2026-05-06,Centro,tienda,Electrónica,349,15,15,4317.08
2026-05-06,Centro,tienda,Moda,420,94,23,7741.0
2026-05-06,Centro,tienda,Hogar,343,71,38,14407.77
2026-05-06,Centro,tienda,Alimentación,205,25,46,5749.24
2026-05-06,Centro,tienda,Deporte,486,136,32,12326.68
2026-05-06,Centro,telefono,Electrónica,406,88,12,1107.5
2026-05-06,Centro,telefono,Moda,71,10,21,9375.72
2026-05-06,Centro,telefono,Hogar,351,54,48,8402.55
2026-05-06,Centro,telefono,Alimentación,281,33,7,3487.09
2026-05-06,Centro,telefono,Deporte,380,101,38,2491.3
2026-05-06,Centro,,Electrónica,336,95,32,10996.62
2026-05-06,Centro,app,Moda,400,19,16,
2026-05-06,Centro,app,Hogar,236,25,11,292.33
2026-05-06,Centro,app,Alimentación,135,42,31,11993.58
2026-05-06,Centro,app,Deporte,465,103,3,959.44
2026-05-06,Centro,desconocido,Electrónica,74,8,29,11113.68
2026-05-06,Centro,desconocido,Moda,476,24,48,14711.47
2026-05-06,Centro,desconocido,Hogar,232,32,5,1619.37
2026-05-06,Centro,desconocido,Alimentación,99,8,49,11826.65
2026-05-06,Centro,desconocido,Deporte,337,15,18,3491.41
2026-05-06,Este,web,Electrónica,124,25,44,11447.59
2026-05-06,Este,web,Moda,231,26,19,7199.88
2026-05-06,Este,web,Hogar,153,16,22,5246.62
2026-05-06,Este,,Alimentación,191,54,20,6979.8
2026-05-06,Este,web,Deporte,256,16,40,16213.97
2026-05-06,Este,tienda,Electrónica,233,17,13,3907.28
2026-05-06,Este,tienda,Moda,487,30,11,3350.2
2026-05-06,Este,tienda,Hogar,57,12,26,1575.38
2026-05-06,Este,tienda,Alimentación,193,50,43,5219.83
2026-05-06,Este,,Deporte,481,92,9,4488.07
2026-05-06,Este,telefono,Electrónica,288,61,8,3772.57
2026-05-06,Este,telefono,Moda,429,57,12,4945.77
2026-05-06,Este,telefono,Hogar,452,15,34,1839.29
2026-05-06,Este,telefono,Alimentación,325,54,38,17949.07
2026-05-06,Este,telefono,Deporte,133,7,37,14225.03
2026-05-06,Este,app,Electrónica,105,27,40,4779.64
2026-05-06,Este,app,Moda,105,32,10,1431.02
2026-05-06,Este,app,Hogar,85,9,26,10616.62
2026-05-06,Este,app,Alimentación,432,92,23,1548.36
2026-05-06,Este,app,Deporte,351,100,5,1248.39
2026-05-06,Este,desconocido,Electrónica,457,103,44,6659.29
2026-05-06,Este,desconocido,Moda,296,61,42,6523.49
2026-05-06,Este,desconocido,Hogar,138,22,12,4715.8
2026-05-06,Este,desconocido,Alimentación,368,43,13,6434.18
2026-05-06,Este,desconocido,Deporte,268,81,16,5358.5
2026-05-06,Oeste,web,Electrónica,493,75,35,14135.26
2026-05-06,Oeste,web,Moda,236,66,40,4571.25
2026-05-06,Oeste,web,Hogar,126,30,14,4612.69
2026-05-06,Oeste,web,Alimentación,330,81,32,4931.83
2026-05-06,Oeste,web,Deporte,102,34,3,374.94
2026-05-06,Oeste,tienda,Electrónica,455,100,38,18451.46
2026-05-06,Oeste,tienda,Moda,255,36,35,16473.44
2026-05-06,Oeste,tienda,Hogar,364,35,29,11659.3
2026-05-06,Oeste,tienda,Alimentación,474,35,21,9230.64
2026-05-06,Oeste,tienda,Deporte,62,17,42,16818.71
2026-05-06,Oeste,telefono,Electrónica,487,133,15,1736.44
2026-05-06,Oeste,telefono,Moda,268,27,46,14387.51
2026-05-06,Oeste,telefono,Hogar,318,43,37,9021.48
2026-05-06,Oeste,telefono,Alimentación,51,10,18,4791.65
2026-05-06,Oeste,telefono,Deporte,270,86,13,4468.25
2026-05-06,Oeste,app,Electrónica,386,44,19,5989.98
2026-05-06,Oeste,app,Moda,102,27,30,8536.7
2026-05-06,Oeste,app,Hogar,50,16,35,13362.73
2026-05-06,Oeste,app,Alimentación,189,37,45,3310.41
2026-05-06,Oeste,app,Deporte,239,16,1,313.17
2026-05-06,Oeste,desconocido,Electrónica,152,47,31,12118.84
2026-05-06,Oeste,desconocido,Moda,390,44,23,10698.0
2026-05-06,Oeste,desconocido,Hogar,241,58,8,3136.94
2026-05-06,Oeste,desconocido,Alimentación,354,25,2,681.15
2026-05-06,Oeste,desconocido,Deporte,322,10,19,2133.87
2026-05-07,Norte,web,Electrónica,342,72,22,3370.03
2026-05-07,Norte,web,Moda,357,62,32,8980.81
2026-05-07,Norte,web,Hogar,132,39,46,2662.98
2026-05-07,Norte,web,Alimentación,259,52,40,11187.26
2026-05-07,Norte,web,Deporte,419,8,38,1887.39
2026-05-07,Norte,tienda,Electrónica,125,35,24,4413.22
2026-05-07,Norte,tienda,Moda,116,28,42,19080.09
2026-05-07,Norte,tienda,Hogar,260,71,24,9896.54
2026-05-07,Norte,tienda,Alimentación,320,39,12,5222.18
2026-05-07,Norte,tienda,Deporte,400,54,20,7671.66
2026-05-07,Norte,telefono,Electrónica,417,5,25,9256.54
2026-05-07,Norte,telefono,Moda,389,53,22,2270.5
2026-05-07,Norte,telefono,Hogar,302,19,46,14081.49
2026-05-07,Norte,telefono,Alimentación,426,126,5,952.32
2026-05-07,Norte,telefono,Deporte,140,22,21,8695.49
2026-05-07,Norte,,Electrónica,89,22,10,1768.61
2026-05-07,Norte,app,Moda,110,9,45,2534.28
2026-05-07,Norte,app,Hogar,407,97,5,261.36
2026-05-07,Norte,app,Alimentación,237,55,30,13033.91
2026-05-07,Norte,app,Deporte,254,76,28,13779.14
2026-05-07,Norte,desconocido,Electrónica,233,38,31,1405.15
2026-05-07,Norte,desconocido,Moda,89,9,47,13899.29
2026-05-07,Norte,desconocido,Hogar,475,83,17,963.75
2026-05-07,Norte,desconocido,Alimentación,239,51,17,3017.94
2026-05-07,Norte,desconocido,Deporte,386,116,14,6414.64
2026-05-07,Sur,web,Electrónica,121,19,27,10668.31
2026-05-07,Sur,web,Moda,109,10,5,2341.0
2026-05-07,Sur,web,Hogar,75,19,5,848.33
2026-05-07,Sur,web,Alimentación,291,22,4,1159.4
2026-05-07,Sur,web,Deporte,433,48,15,4712.13
2026-05-07,Sur,tienda,Electrónica,386,39,19,2491.1
2026-05-07,Sur,tienda,Moda,93,12,24,7528.29
2026-05-07,Sur,tienda,Hogar,114,39,32,12160.44
2026-05-07,Sur,tienda,Alimentación,470,116,15,3145.87
2026-05-07,Sur,tienda,Deporte,269,20,4,884.83
2026-05-07,Sur,telefono,Electrónica,336,7,8,2089.32
2026-05-07,Sur,telefono,Moda,94,6,8,352.82
2026-05-07,Sur,telefono,Hogar,174,20,35,2235.08
2026-05-07,Sur,telefono,Alimentación,422,97,39,14473.61
2026-05-07,Sur,telefono,Deporte,399,10,46,3296.12
2026-05-07,Sur,app,Electrónica,155,22,15,3784.95
2026-05-07,Sur,app,Moda,261,10,48,21335.54
2026-05-07,Sur,app,Hogar,348,21,32,15473.88
2026-05-07,Sur,app,Alimentación,438,39,22,1838.19
2026-05-07,Sur,app,Deporte,300,7,9,2787.24
2026-05-07,Sur,desconocido,Electrónica,162,45,9,962.71
2026-05-07,Sur,desconocido,Moda,96,24,23,5065.82
2026-05-07,Sur,desconocido,Hogar,417,115,25,10066.53
2026-05-07,Sur,desconocido,Alimentación,143,45,25,8440.62
2026-05-07,Sur,desconocido,Deporte,148,15,11,4603.2
2026-05-07,Centro,web,Electrónica,258,68,2,929.41
2026-05-07,Centro,web,Moda,380,20,49,1207.84
2026-05-07,Centro,web,Hogar,193,10,44,7505.48
2026-05-07,Centro,web,Alimentación,237,8,39,897.14
2026-05-07,Centro,web,Deporte,128,12,7,583.4
2026-05-07,Centro,tienda,Electrónica,429,16,13,5453.95
2026-05-07,Centro,tienda,Moda,425,40,21,1302.92
2026-05-07,Centro,tienda,Hogar,167,33,47,20582.73
2026-05-07,Centro,tienda,Alimentación,120,41,29,5234.86
2026-05-07,Centro,tienda,Deporte,324,81,42,5045.14
2026-05-07,Centro,telefono,Electrónica,334,24,25,3718.09
2026-05-07,Centro,telefono,Moda,321,22,5,2085.66
2026-05-07,Centro,telefono,Hogar,83,17,43,14100.65
2026-05-07,Centro,telefono,Alimentación,485,115,36,2830.09
2026-05-07,Centro,telefono,Deporte,165,51,15,6247.67
2026-05-07,Centro,app,Electrónica,387,9,20,6701.3
2026-05-07,Centro,app,Moda,373,97,44,2595.57
2026-05-07,Centro,app,Hogar,184,8,19,1921.84
2026-05-07,Centro,app,Alimentación,390,65,31,4926.86
2026-05-07,Centro,app,Deporte,421,14,2,634.02
2026-05-07,Centro,desconocido,Electrónica,65,18,39,18272.59
2026-05-07,Centro,desconocido,Moda,424,89,4,1238.13
2026-05-07,Centro,desconocido,Hogar,258,79,28,3180.92
2026-05-07,Centro,desconocido,Alimentación,248,6,42,18289.74
2026-05-07,Centro,desconocido,Deporte,345,54,43,20753.31
2026-05-07,Este,,Electrónica,332,58,2,
2026-05-07,Este,web,Moda,133,42,28,10889.73
2026-05-07,Este,web,Hogar,345,101,13,4385.52
2026-05-07,Este,web,Alimentación,295,84,45,13989.53
2026-05-07,Este,web,Deporte,90,20,34,3673.94
2026-05-07,Este,tienda,Electrónica,122,16,26,690.76
2026-05-07,Este,tienda,Moda,325,43,2,449.34
2026-05-07,Este,tienda,Hogar,460,134,31,12606.23
2026-05-07,Este,tienda,Alimentación,150,32,20,5813.63
2026-05-07,Este,tienda,Deporte,383,105,18,1461.48
2026-05-07,Este,telefono,Electrónica,199,60,6,2178.39
2026-05-07,Este,telefono,Moda,385,65,36,11182.72
2026-05-07,Este,,Hogar,197,22,38,6155.83
2026-05-07,Este,telefono,Alimentación,236,73,4,705.58
2026-05-07,Este,telefono,Deporte,255,74,12,2103.54
2026-05-07,Este,app,Electrónica,248,50,32,13134.35
2026-05-07,Este,app,Moda,93,6,5,348.24
2026-05-07,Este,app,Hogar,428,83,43,860.63
2026-05-07,Este,app,Alimentación,132,27,32,13713.68
2026-05-07,Este,app,Deporte,250,33,6,2459.3
2026-05-07,Este,desconocido,Electrónica,374,95,25,5178.8
2026-05-07,Este,desconocido,Moda,145,15,39,19262.93
2026-05-07,Este,desconocido,Hogar,267,20,35,15674.15
2026-05-07,Este,desconocido,Alimentación,486,115,1,213.3
2026-05-07,Este,desconocido,Deporte,78,20,33,10677.16
2026-05-07,Oeste,web,Electrónica,253,24,9,3653.69
2026-05-07,Oeste,web,Moda,222,47,13,4463.9
2026-05-07,Oeste,web,Hogar,160,49,22,2895.64
2026-05-07,Oeste,web,Alimentación,395,116,26,4239.98
2026-05-07,Oeste,web,Deporte,489,43,12,2971.19
2026-05-07,Oeste,tienda,Electrónica,91,31,11,439.54
2026-05-07,Oeste,tienda,Moda,479,120,38,12669.8
2026-05-07,Oeste,tienda,Hogar,377,63,47,9170.39
2026-05-07,Oeste,tienda,Alimentación,458,106,46,8367.65
2026-05-07,Oeste,tienda,Deporte,358,92,16,756.85
2026-05-07,Oeste,telefono,Electrónica,490,120,4,840.2
2026-05-07,Oeste,telefono,Moda,60,13,23,9181.76
2026-05-07,Oeste,telefono,Hogar,362,30,25,1244.44
2026-05-07,Oeste,telefono,Alimentación,383,39,30,7789.96
2026-05-07,Oeste,telefono,Deporte,142,19,46,20422.68
2026-05-07,Oeste,app,Electrónica,96,25,38,9066.19
2026-05-07,Oeste,app,Moda,386,86,49,4541.69
2026-05-07,Oeste,app,Hogar,430,54,38,16595.41
2026-05-07,Oeste,app,Alimentación,237,38,4,1489.98
2026-05-07,Oeste,app,Deporte,50,11,30,5836.49
2026-05-07,Oeste,desconocido,Electrónica,457,40,43,12539.16
2026-05-07,Oeste,desconocido,Moda,462,20,35,3244.28
2026-05-07,Oeste,desconocido,Hogar,66,11,48,8312.61
2026-05-07,Oeste,desconocido,Alimentación,79,26,11,4398.64
2026-05-07,Oeste,desconocido,Deporte,139,11,1,175.09
2026-05-08,Norte,web,Electrónica,439,74,44,1730.83
2026-05-08,Norte,web,Moda,144,41,30,10280.41
2026-05-08,Norte,web,Hogar,167,34,27,
2026-05-08,Norte,web,Alimentación,78,5,43,3588.19
2026-05-08,Norte,web,Deporte,422,48,18,5539.34
2026-05-08,Norte,tienda,Electrónica,470,112,31,12828.86
2026-05-08,Norte,tienda,Moda,418,102,29,1528.08
2026-05-08,Norte,tienda,Hogar,475,29,21,4594.54
2026-05-08,Norte,tienda,Alimentación,461,123,49,14424.21
2026-05-08,Norte,tienda,Deporte,264,73,42,6552.62
2026-05-08,Norte,telefono,Electrónica,427,19,7,1624.56
2026-05-08,Norte,telefono,Moda,397,33,15,4605.67
2026-05-08,Norte,telefono,Hogar,398,23,3,611.21
2026-05-08,Norte,telefono,Alimentación,437,89,3,162.46
2026-05-08,Norte,telefono,Deporte,58,18,13,968.49
2026-05-08,Norte,app,Electrónica,275,45,22,6155.81
2026-05-08,Norte,app,Moda,257,76,49,2795.45
2026-05-08,Norte,app,Hogar,203,50,48,16640.06
2026-05-08,Norte,app,Alimentación,183,51,5,2377.55
2026-05-08,Norte,app,Deporte,383,32,18,6169.45
